id,imagej_0,imagej_1,imagej_2,imagej_3,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,efd_25,efd_26,efd_27,efd_28,efd_29,efd_30,efd_31,efd_32,efd_33,efd_34,efd_35,efd_36,efd_37,efd_38,efd_39,skel_0,skel_1,skel_2,stone
F624,0.46740619217658214,1.3328238287110106,0.516920243221421,0.7170382629792276,3.025234017841146,7.157245453199434,9.198753544585115,10.40001615914064,20.635317845833892,-15.020146618879503,-20.230724308783056,1.0,-1.0433516151811544e-17,6.596151158795085e-17,0.19588895362073505,0.07422105956578516,-0.06393377656417822,0.15195938061779954,-0.1549087415996585,0.07244194258713084,0.013543561056640183,-0.006576883044751966,0.13662645076906724,0.024737203912036505,-0.024223732294910243,-0.004170589821254243,-0.024399438768860696,0.024426258168461137,-0.012120617417280006,0.0032461784849092887,0.012339076263270994,0.014614075411243595,0.00016775559570188505,-0.005174097483480356,0.013591110151560077,0.0070957315712004655,-0.011492888642948751,0.0036650127570932996,-0.005014352862197585,0.007995443534092638,-0.002784027351478619,-0.007764906207520524,0.012336705125540231,0.004420474534965268,-0.004795111063564459,-0.00043514105313299106,-0.0034044960722073437,0.0043755319246339104,-0.0050350147932948005,-0.0017985404965914574,0.00030158394867401225,58.747177570930575,0.30322106118427034,0.049766718506998445,53
F632,0.5127529732401239,2.0835326175267044,0.3880609007907576,0.839714981475691,3.0046191658861727,6.416720006302341,9.380976614449688,10.15156495161622,19.942850410142526,13.454078665833363,-20.39950273968993,1.0,-5.414958748685581e-17,-4.0055939766775025e-18,0.4299583873010511,0.06465808237497575,0.013688812513951154,0.10015130585495134,-0.12109339931329495,0.06702199706655623,-0.015411100903543853,-0.04616068255194352,0.05911485473884499,0.031223507049561634,0.012086930388141051,0.0032216879204776086,-0.014913996199536202,0.022253353809244966,-0.012617710736034434,0.025913711628236812,0.0028955685675828547,0.014535165551540058,0.007359605125531505,-0.018637745210146876,0.008075485215590863,0.008686422564781691,-0.00430901914376168,0.010038484632428174,0.003209405453479463,0.010958756003626245,0.0013118226990374753,-0.0007398329722496733,0.0061449503464398245,0.0017028875625099181,-0.0007772693862362981,-0.008953763996044292,-0.00043799465926044906,0.007681448112649516,-0.0012128184013889924,0.002706185094088718,0.003553409073612548,66.11510084726098,0.3340740725479452,0.07279029462738301,53
F626,0.315408521480503,1.7447949899333495,0.3131628679748,0.5587288412686435,2.87816472754853,6.348924916617437,8.680464950732445,9.344216976791872,18.372112829144992,12.532598854008112,18.936732665455516,-1.0,3.6494783311640507e-17,-3.7860460390473376e-17,-0.11221721925991988,0.13897651421444943,0.08963839631140595,-0.18482181472193893,-0.14370351108325202,-0.047927393318722346,0.049651135075552216,-0.03870156533401268,-0.13057982235952498,0.037778555226654166,0.048517487855445365,-0.008985712207812576,-0.05603727112321706,-0.028245588026450656,0.0025330925370995916,0.013134632188557063,-0.011790673464236553,0.009369250384448706,0.0008721829010639001,-0.0008687015830422646,0.007815336777240209,-0.012933714519943755,-0.016302712590979283,0.008974035833193885,0.006606624990923625,0.006691686984777284,-0.00356116060442484,0.004308508360296318,0.008367002136992784,-0.006550942398605953,-0.009246982217260672,0.009806620384502121,0.0031652515812914082,0.004219473753771568,0.0014543298000474583,0.0039128738987040165,0.004060590532463901,35.928291750086146,0.3726893719969012,0.1478537360890302,53
F627,0.44332425556698246,1.4247553424173756,0.4846496092144067,0.6981126525810089,3.017226221799078,6.971703449500445,9.155848187715378,10.02586190825376,19.641628091874107,13.614742931337696,-20.099233856494457,1.0,1.7357565634310396e-17,-1.2538159988634677e-16,0.6850090911934411,0.1158524694405463,0.11437457238391655,0.13653708279595567,-0.27232318058533406,0.13094248854556798,0.03372729841878372,0.010071224212779768,0.07351218671374365,0.03491646181931692,-0.0011400919471471545,-0.06150432301059558,0.0874669399507388,-0.015021940057156836,0.00019433880613480188,0.01571245514354169,-0.007157562695865561,0.016678627820986214,0.027457145422924913,0.00418677556571304,0.0010451005197346119,0.023669412546557342,0.014407161730431627,-0.02123930117034039,0.007418916582409092,0.000630816010755695,-0.004836903751165118,-0.0018547976785775557,0.005767421341275488,-0.004628381354905421,0.0016617816082522582,-0.0027973423020648852,0.0026157931886472657,0.0003781578111427461,0.013810604975542724,-0.0123705088770225,-0.0041695970457830194,53.202671230752124,0.33655469002521876,0.16923076923076924,53
F720,0.4223276880667446,1.1458177385144261,0.5861480722598617,0.677967017139565,3.0278319330861536,7.793170557059014,9.281074517871806,10.411287649027917,20.26696820083801,14.313110863469056,-20.941728659038844,-1.0,8.39601123214106e-17,-1.577886083772649e-16,-0.28324283342435425,0.11614405319387713,0.08588690531916778,-0.12773227289881012,-0.22780345184730205,-0.06714792075268669,0.02108582373559569,0.03699515352428144,-0.13029580857191356,0.03225622924986931,0.011645718407602692,0.01137194219700525,-0.011071932851789774,-0.010872906687001773,-0.024598567213250065,0.011978075008667103,0.012314416732057465,0.02622399738844713,-0.0024897784509707935,-0.011792516283874451,0.026534876290397334,-0.0030957450586320745,-0.0058670912861130695,0.000837291901176399,0.004886309640600774,0.0025267632617036765,0.009147120897939015,0.0029225255035713374,0.010735583971584856,-0.01049027967275386,-0.0013377347391614637,0.00301289133937123,0.0021089734517076254,-0.0014203405383597498,0.006763586317447577,-0.001904815507169802,-0.0012727834959440569,54.42309705777302,0.3492688253025293,0.17891816920943135,53
s4_013,0.4368276038666728,1.9509877623280785,0.36331808459714593,0.7251826768846907,2.964730464286875,6.396807628248856,9.05036914394968,9.679541303830238,19.045368651172343,12.878982705882557,-20.24302061872041,1.0,-2.23357518528698e-17,3.1958413598361886e-17,0.5119553205291225,0.1315766787069638,-0.031542611240203355,0.025423600338107564,-0.23064380014679192,0.10257088950403902,-0.013860135909770838,0.013388417759811014,0.12316056560688704,0.008334894761423182,0.014121625631002999,9.999045874647985e-05,0.03802098081373571,0.013953225441746623,-0.012375481250405265,-0.013983646107979251,-0.03488711591683265,0.0374611724432465,-0.009501021568425451,0.007681773604673044,0.03097673529318759,0.0007700527356339317,0.0030079372910644265,0.012491916242075513,0.021120246356493705,-0.003083819982371883,0.0032841557940025325,-0.00583541734800518,-0.0024269695932187738,0.017020957769349598,-0.009544017377389434,-0.0019520030690065749,0.00684197659270352,0.00016918156234636147,-0.0012630829493614942,0.006632633672676037,0.007439322780929746,36.06476595475398,0.312547248483822,0.0810126582278481,4
s4_007,0.4352257665962289,2.752331383110805,0.27160350870793487,0.7775570016392628,2.885836122198717,6.002338880432108,8.96854795023729,9.401563704913668,18.5868481659738,12.404762232222934,-20.075541079232245,1.0,-3.6901782472848134e-17,9.085017814176989e-17,0.3716651919893407,0.08584689719513225,0.02653412942199064,0.02041292640249588,-0.15259683513000807,0.07410445412901996,0.0036067662728305086,-0.03726146880305313,0.11704122714598209,0.02543189069777743,0.0026264532752315935,0.005977502918024753,-0.010221679219231236,0.019196708637647938,0.003745563379790545,0.015845004425421128,-0.004421717380634648,0.019155786892863527,0.009215024999943009,-0.01888347235671441,0.03136604358855438,0.0013137495861985417,-0.0035635336248816185,0.005654412919392064,-0.0008928406520796342,0.007737456547411254,0.00479873411170389,0.003017250947713482,0.004283835199659237,0.004767418131940945,0.005064914701866331,-0.006427019760900803,0.005398139215793473,0.00013183631430659456,-0.002499838702217209,-0.0006662223758829395,8.033692630020867e-05,25.270058852393944,0.3070365977968676,0.07608695652173914,4
s4_006,0.3846761240977007,2.423347175427284,0.2981747973239075,0.7013775578440551,2.9119304542813302,6.122580924110157,9.103921679056963,9.680492368754264,19.075734462370015,12.747489044199313,-20.001507982538023,1.0,-3.339267410281821e-17,6.04485418707196e-17,0.482889236075106,0.16608788090627122,-0.007679663029398417,0.008961613598709891,-0.1941629159998792,0.11486929448313093,-0.02170852779705727,0.028973205551191768,0.1514377648447043,-0.023899831038277274,0.01925319759060859,0.005682527443102977,0.018643606651159734,0.0400271532923364,-0.011232569533507247,-0.011973627361556681,-0.027767905632701012,0.039034906272609346,-0.00748255646726099,0.009994208280094116,0.03353323574489329,-0.01898923597291749,0.007708529976992545,0.007574211062189654,0.014249691307144671,0.011699241456508061,0.000939065797260873,-0.00875739484093665,-0.007734846224269759,0.019187649325019585,-0.011474018291042422,-0.0011812132307484665,0.013114077835365617,-0.008490396813857529,0.008791135524564427,0.0033425478880245328,0.007979079560325422,29.833924506566284,0.33660308794032046,0.028846153846153848,4
s4_012,0.45787831510549937,1.459275681974782,0.4837468683519272,0.7025728987993138,3.023169955613362,6.931524470776871,9.203001468404521,9.957361173442099,19.547385284905147,13.481673552825262,-20.21426333655056,1.0,-1.0315117940893916e-16,1.245734579560824e-16,0.6572036452962625,0.11886071800545404,0.051695359375672066,0.12761649885910908,-0.27297328557488754,0.14535131738452187,0.02289675684633779,0.013088759519601275,0.05785026047880211,0.021450611430665067,0.0177197351635245,-0.04006230006614036,0.0941610520932205,0.0033889424492528682,-0.015751135013584227,0.01706572307084843,0.0051394861636209445,0.020523000140291785,0.013422667303105254,0.011484054743869654,-0.013054702502884688,0.005214168328806386,0.018641128837643683,-0.012600749798633149,0.02013736002649153,0.009427149248994971,-0.00026092510853162353,0.00041901812144751215,0.006422378724105244,0.004370719927736771,-0.0015057383020278044,0.0010697143225902378,0.001612889909796517,0.00020358450071567396,0.008574526307948142,-0.011353061246026556,0.009050054512552244,17.593621235102763,0.36353577310458185,0.18181818181818182,4
s4_038,0.4407372176578522,1.624266493935733,0.4291166052663452,0.705518411336194,2.998748395635767,6.690523949655659,9.187416123334195,10.175711136723047,19.887957320698096,13.539330138078515,-20.297366836883306,1.0,1.84390958684504e-17,-4.904717880189012e-18,0.6736441968120681,0.1807237579202547,0.03184608543305499,0.0854309109392583,-0.2582719264037995,0.1286388524271432,0.04288240781251702,-0.00633701515159567,0.13773472274475934,0.007900503181365627,-0.014296426824340791,-0.027910359807788998,0.08605295206267015,-0.01250576218118837,-0.002978258719530981,0.02394307536777062,-0.0325775439494796,0.03739908857231791,0.03287944973819073,0.003291020294677431,0.009320571936862025,0.010896209558121052,0.003669976788133537,-0.02064836525358958,0.024129017494720698,-0.009268335594985673,-0.014567893241389112,0.006741864156126422,0.0019627258499475514,-0.00040293697937819124,0.011119999915587903,0.006296055833445906,0.007723198469228837,0.006266537140039846,0.011521475213460758,-0.006618912692318382,0.001361388068573474,17.271924323983228,0.28201506699166456,0.015151515151515152,4
s4_004,0.43884286091450037,1.8656616146574914,0.378352239991629,0.7047296934557363,2.9739668923207803,6.461478079079327,9.131917776637744,9.808389308413664,19.278546459551475,13.039907998819865,-21.668251712079314,1.0,3.909980727544426e-17,-5.505700842879953e-17,0.577126758897661,0.14765255897706675,-0.009818662283003765,-0.006713296603439339,-0.2448602321684147,0.14328246212857182,0.01118099480307255,0.00019069867602195862,0.12258338143175398,-0.005382979899972678,-0.01867391161872325,0.001716976063696112,0.07930254013319646,0.004939277080943912,-0.0010540248125307226,0.006171258910812997,-0.034888970014702855,0.042655299173272106,0.007242258337829507,0.006141868409259838,0.006729189062052453,0.007791753515647367,-0.003564572270405026,-0.012654579615511793,0.03361888304160007,-0.011534453873395314,-0.004798800328353423,0.0010863777609215204,-0.0014248521894576207,0.013079420713686223,-8.815260186077298e-05,0.0041870681718755515,-0.0011076773612302578,0.008421816401260673,0.0046331156407080736,-0.00252050829789882,0.006729038398775661,24.334767415073987,0.3126138911136546,0.12167300380228137,4
s4_010,0.42908576602651954,1.0365194864515714,0.6456133125991028,0.6800370776101795,3.029990686967576,8.950928464254542,9.308922857333178,10.415504271793349,20.285113851870175,15.075951367323942,-21.015283599159442,1.0,-4.091593263274988e-17,4.86281066336869e-17,0.9272356986921927,0.055798240207585705,0.14690412748553117,0.2624627198351005,-0.2775230433054069,0.14130943302152862,0.1618949406660209,0.02656052646917704,0.0551108845542529,0.07013332839533862,0.07373194468233468,-0.11885003891125868,0.0784037910860225,0.02444807172038545,-0.053036927313051666,-0.03154669917961627,-0.005964275811630301,0.0041560589334290465,0.006893832596856174,0.014486215529443833,0.006754166466729059,-0.021022669976756156,0.03150126262505932,-0.01151063715728582,0.0012060408044607554,-0.007533050245709854,0.008791325180660956,-0.013071639760185643,-0.007474264035397276,0.010156124758390688,0.00823464691891331,0.003987766310479931,0.0009869332327215351,-0.0040949948784765435,0.00482420042861166,-0.00413084736359272,-0.006727484851001046,18.42026707525025,0.2810292318315906,0.05660377358490566,4
s4_011,0.48013817676145526,1.5171426217138753,0.49582366709126424,0.7405013709361535,3.044389647563587,6.897223919871027,9.444047069501773,10.322659085985062,20.20602180828457,13.771924577446969,-22.38225302219869,1.0,6.06316514885595e-17,-8.350660760342485e-17,0.7205813584527028,0.12642230508584873,0.033235670625346464,0.033368669449026715,-0.252794800416278,0.17792867402072488,0.036469662501966676,-0.023253985797401514,0.08161194279126315,0.0121982019203036,-0.013723273311366366,-0.05227333073275732,0.11131623515256495,-0.019374824629014055,-0.014529265889503026,0.003180042057183286,-0.015055120155110983,0.026216723051443958,0.007105096483882029,0.017846881119110824,-0.026988439470077622,0.02973302001672162,0.015963551070977848,-0.014466921012147194,0.02245379235103004,-0.0032419656156726655,-0.007653341726591835,-0.0069988003299144815,0.011457928601090718,-7.07837299325089e-05,-0.008796864903746966,0.003318460097394793,-0.0030263699691635065,0.009346388816855948,0.007351048298706172,-0.0010335848827207653,0.0010294063678573293,18.838408569615655,0.3052994494369158,0.05181347150259067,4
s4_005,0.4392564029317069,1.2621451642645438,0.535383437792525,0.6877094536669005,3.0228293306422453,7.327142540982761,9.15266817696512,10.121821094071699,19.75969427928218,13.78543052550465,21.028587277464496,1.0,6.65412967044227e-17,-8.999776446073367e-17,0.7454287771673656,0.1681150426087671,-0.007643932574618999,-0.005186350903243552,-0.33419175195059514,0.15278198186198222,-0.011580570426674291,0.002344084020031501,0.06114697738391911,0.040465533809945095,0.010210661656178193,0.012496880135501775,0.11310685402497857,-0.019418274131736867,-0.000488830233582765,-0.002245192340257997,-0.020647125515997088,0.03263911752702605,-0.0011369611320012222,-0.007897652173147281,-0.014979190026767437,0.03167292548099162,-0.0025414027682317914,0.0021678480568432953,0.026682102330485763,-0.0032255467547847015,0.002505332292930876,-0.001190213777621014,0.005786215505783308,-0.0006864123256771883,-0.0026540191515850814,-0.003145249689111969,-0.0009747582667034998,0.01510937424531387,-0.000705359799417038,0.003566135648680579,0.00779459112569162,20.400823811568447,0.299496238908586,0.059907834101382486,4
s4_039,0.5053012781956139,1.6371349018911807,0.45084628626007267,0.7760606285756743,3.0220747934891565,6.725167465841713,9.217544284244953,10.073780090754962,19.721080707434655,13.436768508502535,-20.781424298582124,1.0,-5.403604137975861e-17,8.170060662036385e-17,0.6100344016698548,0.13277759920583446,-0.010705388665298795,0.032719225844546805,-0.24343620158208412,0.0982616780532403,0.01620120744443277,-0.017170696961037277,0.10956201220071082,0.040086549567395775,0.003698713451274831,-0.02182627178237073,0.06821150743718561,-0.018565728865141747,-0.013543287043134311,0.0009363014827531703,-0.016774198547591438,0.03255493289923533,0.0008996550774010309,-0.00028686796299863586,0.012927064785485462,0.012287712815600137,0.005329604134432189,-0.0071824939872550675,0.01839271306709531,-0.009297426093601483,-0.007830853610593526,-0.0049623764888939385,0.004587726933428241,0.00627788107463754,-0.0037713191494785003,0.0025519986874739733,-0.001414063256352206,0.0051085533323480545,0.002012710632969623,0.002308791210274121,0.005717444537257985,24.149927390046226,0.22200744503768088,0.0,4
s4_001,0.4793154266894882,1.4856636299060497,0.47867432752150313,0.740304137687139,3.0235056049536246,6.895706448593461,9.192635691178621,10.089760960474125,19.73207225827922,13.544002677238907,-20.876650577298996,1.0,-6.553883946620027e-17,1.0944461352880803e-16,0.6590109007876115,0.14216537113086458,0.043851797326813914,0.027752645057795833,-0.27734126212650106,0.12738856271178756,0.01306258086308122,-0.009190398417099739,0.09546053007626677,0.032884842234121976,-0.003927993759276826,-0.01867615681434847,0.08674710879368441,-0.021006650534701216,-0.005344877579819246,0.006842678691706943,-0.026293402067458598,0.03740099046343362,0.018816874727779154,-0.0015686273750878759,-0.00886027504982508,0.02145654076480797,0.0054062196141689,-0.013718534928557055,0.020543985976470322,-0.002949506033227103,-0.010274461341497409,-0.005318990988880086,0.00837388788685484,0.0025454546747339215,0.0019014305853374974,0.0020943802187485916,0.002722638044735923,0.008450107409567573,0.007456393350267599,-0.005476245763017261,0.006065953665544302,18.20760188890655,0.23450971053997707,0.03680981595092025,4
s4_015,0.46353714009592034,2.015836549760608,0.36376192589893874,0.7500280049288675,2.971018782027213,6.37849256120705,9.12059396833845,9.750656379770913,19.187105255188357,12.940076439345951,20.397185539887037,1.0,-4.3148851969228905e-17,6.938327792458493e-17,0.5147230051311881,0.12555876784801479,0.022612431968433332,0.007898808864483431,-0.2154057652245751,0.1007020814106657,-0.010636309233138401,-0.025152700250361676,0.11819218678585061,0.010208976810297001,-0.0035808811502231006,-0.0018303452214764233,0.04592400991786401,0.014113598407993309,-0.0031948249344191763,0.01629253253959262,-0.02497816077389022,0.03171845788044237,0.01474436725417982,-0.009968175557018366,0.022144777622841835,0.00047005613941721437,-0.009329091359665207,-0.006509559235745258,0.016602877750601482,0.003396444655475548,-0.002475761135979892,0.005471362735829813,-0.007702032476772575,0.010557487508103276,0.006991716517262677,-0.0031858000947536306,0.006545741051754621,0.003116461935003074,-0.0029772852656527846,-0.007224498235345266,0.002355192518783354,25.568711430107186,0.2958798927428192,0.11196911196911197,4
